
# Surface 0 of 1 surfaces

# Curve title: "'data.txt'"

# IsoCurve 0, 50 points
# x y z type
1.4489796e+00 1.9795918e+00 6.9029032e+01 i
1.4489796e+00 2.0408163e+00 6.9162962e+01 i
1.4489796e+00 2.1020408e+00 6.9212233e+01 i
1.4489796e+00 2.1632653e+00 6.9183051e+01 i
1.4489796e+00 2.2244898e+00 6.9084691e+01 i
1.4489796e+00 2.2857143e+00 6.8927877e+01 i
1.4489796e+00 2.3469388e+00 6.8723382e+01 i
1.4489796e+00 2.4081633e+00 6.8481167e+01 i
1.4489796e+00 2.4693878e+00 6.8210038e+01 i
1.4489796e+00 2.5306122e+00 6.7917644e+01 i
1.4489796e+00 2.5918367e+00 6.7610680e+01 i
1.4489796e+00 2.6530612e+00 6.7295149e+01 i
1.4489796e+00 2.7142857e+00 6.6976652e+01 i
1.4489796e+00 2.7755102e+00 6.6660617e+01 i
1.4489796e+00 2.8367347e+00 6.6352414e+01 i
1.4489796e+00 2.8979592e+00 6.6057263e+01 i
1.4489796e+00 2.9591837e+00 6.5779899e+01 i
1.4489796e+00 3.0204082e+00 6.5524087e+01 i
1.4489796e+00 3.0816327e+00 6.5292204e+01 i
1.4489796e+00 3.1428571e+00 6.5085151e+01 i
1.4489796e+00 3.2040816e+00 6.4902611e+01 i
1.4489796e+00 3.2653061e+00 6.4743494e+01 i
1.4489796e+00 3.3265306e+00 6.4606318e+01 i
1.4489796e+00 3.3877551e+00 6.4489399e+01 i
1.4489796e+00 3.4489796e+00 6.4390866e+01 i
1.4489796e+00 3.5102041e+00 6.4308603e+01 i
1.4489796e+00 3.5714286e+00 6.4240205e+01 i
1.4489796e+00 3.6326531e+00 6.4182997e+01 i
1.4489796e+00 3.6938776e+00 6.4134147e+01 i
1.4489796e+00 3.7551020e+00 6.4090821e+01 i
1.4489796e+00 3.8163265e+00 6.4050353e+01 i
1.4489796e+00 3.8775510e+00 6.4010323e+01 i
1.4489796e+00 3.9387755e+00 6.3968487e+01 i
1.4489796e+00 4.0000000e+00 6.3922565e+01 i

# IsoCurve 48, 50 points
# x y z type
1.2244898e+00 1.0000000e+00 6.5024077e+01 i
1.2244898e+00 1.0612245e+00 6.6042661e+01 i
1.2244898e+00 1.1224490e+00 6.7140141e+01 i
1.2244898e+00 1.1836735e+00 6.8302354e+01 i
1.2244898e+00 1.2448980e+00 6.9513024e+01 i
1.2244898e+00 1.3061224e+00 7.0756618e+01 i
1.2244898e+00 1.3673469e+00 7.2018948e+01 i
1.2244898e+00 1.4285714e+00 7.3286599e+01 i
1.2244898e+00 1.4897959e+00 7.4545912e+01 i
1.2244898e+00 1.5510204e+00 7.5781730e+01 i
1.2244898e+00 1.6122449e+00 7.6975929e+01 i
1.2244898e+00 1.6734694e+00 7.8105657e+01 i
1.2244898e+00 1.7346939e+00 7.9141253e+01 i
1.2244898e+00 1.7959184e+00 8.0044009e+01 i
1.2244898e+00 1.8571429e+00 8.0764682e+01 i
1.2244898e+00 1.9183673e+00 8.1245377e+01 i
1.2244898e+00 1.9795918e+00 8.1429838e+01 i
1.2244898e+00 2.0408163e+00 8.1284367e+01 i
1.2244898e+00 2.1020408e+00 8.0816197e+01 i
1.2244898e+00 2.1632653e+00 8.0069136e+01 i
1.2244898e+00 2.2244898e+00 7.9101782e+01 i
1.2244898e+00 2.2857143e+00 7.7969675e+01 i
1.2244898e+00 2.3469388e+00 7.6718449e+01 i
1.2244898e+00 2.4081633e+00 7.5383598e+01 i
1.2244898e+00 2.4693878e+00 7.3992518e+01 i
1.2244898e+00 2.5306122e+00 7.2566926e+01 i
1.2244898e+00 2.5918367e+00 7.1125118e+01 i
1.2244898e+00 2.6530612e+00 6.9684022e+01 i
1.2244898e+00 2.7142857e+00 6.8261116e+01 i
1.2244898e+00 2.7755102e+00 6.6876238e+01 i
1.2244898e+00 2.8367347e+00 6.5553073e+01 i
1.2244898e+00 2.8979592e+00 6.4319440e+01 i
1.2244898e+00 2.9591837e+00 6.3204275e+01 i
1.2244898e+00 3.0204082e+00 6.2229201e+01 i
1.2244898e+00 3.0816327e+00 6.1398107e+01 i
1.2244898e+00 3.1428571e+00 6.0695154e+01 i
1.2244898e+00 3.2040816e+00 6.0093763e+01 i
1.2244898e+00 3.2653061e+00 5.9566818e+01 i
1.2244898e+00 3.3265306e+00 5.9091720e+01 i
1.2244898e+00 3.3877551e+00 5.8651382e+01 i
1.2244898e+00 3.4489796e+00 5.8233663e+01 i
1.2244898e+00 3.5102041e+00 5.7830551e+01 i
1.2244898e+00 3.5714286e+00 5.7437569e+01 i
1.2244898e+00 3.6326531e+00 5.7053519e+01 i
1.2244898e+00 3.6938776e+00 5.6680598e+01 i
1.2244898e+00 3.7551020e+00 5.6324812e+01 i
1.2244898e+00 3.8163265e+00 5.5996544e+01 i
1.2244898e+00 3.8775510e+00 5.5710734e+01 i
1.2244898e+00 3.9387755e+00 5.5485371e+01 i
1.2244898e+00 4.0000000e+00 5.5336367e+01 i

# IsoCurve 49, 50 points
# x y z type
1.0000000e+00 1.0000000e+00 7.0000000e+01 i
1.0000000e+00 1.0612245e+00 7.1279404e+01 i
1.0000000e+00 1.1224490e+00 7.2679831e+01 i
1.0000000e+00 1.1836735e+00 7.4158996e+01 i
1.0000000e+00 1.2448980e+00 7.5692778e+01 i
1.0000000e+00 1.3061224e+00 7.7262837e+01 i
1.0000000e+00 1.3673469e+00 7.8853269e+01 i
1.0000000e+00 1.4285714e+00 8.0448884e+01 i
1.0000000e+00 1.4897959e+00 8.2033957e+01 i
1.0000000e+00 1.5510204e+00 8.3591086e+01 i
1.0000000e+00 1.6122449e+00 8.5099956e+01 i
1.0000000e+00 1.6734694e+00 8.6535846e+01 i
1.0000000e+00 1.7346939e+00 8.7867631e+01 i
1.0000000e+00 1.7959184e+00 8.9054819e+01 i
1.0000000e+00 1.8571429e+00 9.0042526e+01 i
1.0000000e+00 1.9183673e+00 9.0751100e+01 i
1.0000000e+00 1.9795918e+00 9.1044884e+01 i
1.0000000e+00 2.0408163e+00 9.0588434e+01 i
1.0000000e+00 2.1020408e+00 8.9506924e+01 i
1.0000000e+00 2.1632653e+00 8.8065158e+01 i
1.0000000e+00 2.2244898e+00 8.6372463e+01 i
1.0000000e+00 2.2857143e+00 8.4497774e+01 i
1.0000000e+00 2.3469388e+00 8.2489926e+01 i
1.0000000e+00 2.4081633e+00 8.0385669e+01 i
1.0000000e+00 2.4693878e+00 7.8213940e+01 i
1.0000000e+00 2.5306122e+00 7.5998601e+01 i
1.0000000e+00 2.5918367e+00 7.3760481e+01 i
1.0000000e+00 2.6530612e+00 7.1519091e+01 i
1.0000000e+00 2.7142857e+00 6.9294278e+01 i
1.0000000e+00 2.7755102e+00 6.7108078e+01 i
1.0000000e+00 2.8367347e+00 6.4987196e+01 i
1.0000000e+00 2.8979592e+00 6.2967239e+01 i
1.0000000e+00 2.9591837e+00 6.1102839e+01 i
1.0000000e+00 3.0204082e+00 5.9523787e+01 i
1.0000000e+00 3.0816327e+00 5.8291853e+01 i
1.0000000e+00 3.1428571e+00 5.7244988e+01 i
1.0000000e+00 3.2040816e+00 5.6318314e+01 i
1.0000000e+00 3.2653061e+00 5.5474397e+01 i
1.0000000e+00 3.3265306e+00 5.4688220e+01 i
1.0000000e+00 3.3877551e+00 5.3942312e+01 i
1.0000000e+00 3.4489796e+00 5.3224520e+01 i
1.0000000e+00 3.5102041e+00 5.2526851e+01 i
1.0000000e+00 3.5714286e+00 5.1844873e+01 i
1.0000000e+00 3.6326531e+00 5.1177497e+01 i
1.0000000e+00 3.6938776e+00 5.0527088e+01 i
1.0000000e+00 3.7551020e+00 4.9899935e+01 i
1.0000000e+00 3.8163265e+00 4.9307280e+01 i
1.0000000e+00 3.8775510e+00 4.8767415e+01 i
1.0000000e+00 3.9387755e+00 4.8310704e+01 i
1.0000000e+00 4.0000000e+00 4.8000000e+01 i

